budget_adj,genres,original_title,popularity,release_year,revenue_adj,vote_average
0.0,Comedy,Miss Congeniality 2: Armed and Fabulous,0.685198,2005.0,0.0,5.3
0.0,Action,Feast,0.681346,2005.0,735338.4353576291,5.8
0.0,Comedy,Feast,0.681346,2005.0,735338.4353576291,5.8
0.0,Horror,Feast,0.681346,2005.0,735338.4353576291,5.8
31263772.1103258,Drama,Walk the Line,0.681157,2005.0,208170812.521989,7.0
31263772.1103258,Music,Walk the Line,0.681157,2005.0,208170812.521989,7.0
31263772.1103258,Romance,Walk the Line,0.681157,2005.0,208170812.521989,7.0
0.0,Comedy,The Family Stone,0.67686,2005.0,0.0,6.2
0.0,Drama,The Family Stone,0.67686,2005.0,0.0,6.2
0.0,Romance,The Family Stone,0.67686,2005.0,0.0,6.2
33496898.689634804,Comedy,A Lot Like Love,0.665701,2005.0,47885736.049127795,6.5
44662531.5861797,Drama,Get Rich or Die Tryin',0.6646880000000001,2005.0,51856021.8435509,6.5
50245348.0344522,Romance,Kicking & Screaming,0.663860999999999,2005.0,62606187.1228318,5.8
50245348.0344522,Comedy,Kicking & Screaming,0.663860999999999,2005.0,62606187.1228318,5.8
50245348.0344522,Family,Kicking & Screaming,0.663860999999999,2005.0,62606187.1228318,5.8
4466253.15861797,Adventure,MirrorMask,0.663397999999999,2005.0,968059.2555671559,6.5
4466253.15861797,Fantasy,MirrorMask,0.663397999999999,2005.0,968059.2555671559,6.5
4466253.15861797,Drama,MirrorMask,0.663397999999999,2005.0,968059.2555671559,6.5
4466253.15861797,Science Fiction,MirrorMask,0.663397999999999,2005.0,968059.2555671559,6.5
4466253.15861797,Family,MirrorMask,0.663397999999999,2005.0,968059.2555671559,6.5
39079715.1379072,Horror,Cursed,0.661616,2005.0,21543978.1341177,5.0
39079715.1379072,Comedy,Cursed,0.661616,2005.0,21543978.1341177,5.0
55828164.482724704,Mystery,Stay,0.661473,2005.0,9314518.34865202,6.4
55828164.482724704,Thriller,Stay,0.661473,2005.0,9314518.34865202,6.4
55828164.482724704,Drama,Stay,0.661473,2005.0,9314518.34865202,6.4
27914082.2413623,Comedy,Ice Princess,0.643145,2005.0,30867940.3750737,5.8
91558189.75166851,Comedy,The Longest Yard,0.636922,2005.0,212504959.494991,6.2
91558189.75166851,Drama,The Longest Yard,0.636922,2005.0,212504959.494991,6.2
3349689.86896348,Comedy,Waiting...,0.635843,2005.0,20810160.457960602,6.0
35730025.2689438,Comedy,Are We There Yet?,0.6354810000000001,2005.0,109332384.47784899,5.4
35730025.2689438,Family,Are We There Yet?,0.6354810000000001,2005.0,109332384.47784899,5.4
35730025.2689438,Adventure,Are We There Yet?,0.6354810000000001,2005.0,109332384.47784899,5.4
35730025.2689438,Romance,Are We There Yet?,0.6354810000000001,2005.0,109332384.47784899,5.4
89325063.1723595,Thriller,A Sound of Thunder,0.6269,2005.0,6687812.14224614,4.8
89325063.1723595,Science Fiction,A Sound of Thunder,0.6269,2005.0,6687812.14224614,4.8
89325063.1723595,Adventure,A Sound of Thunder,0.6269,2005.0,6687812.14224614,4.8
89325063.1723595,Action,A Sound of Thunder,0.6269,2005.0,6687812.14224614,4.8
0.0,Drama,London,0.622677,2005.0,0.0,5.7
0.0,Action,London,0.622677,2005.0,0.0,5.7
0.0,Romance,London,0.622677,2005.0,0.0,5.7
10049069.6068904,Horror,Three,0.613793,2005.0,0.0,4.4
10049069.6068904,Adventure,Three,0.613793,2005.0,0.0,4.4
10049069.6068904,Drama,Three,0.613793,2005.0,0.0,4.4
10049069.6068904,Thriller,Three,0.613793,2005.0,0.0,4.4
20098139.2137808,Horror,The Fog,0.608364,2005.0,51586822.9006684,4.2
20098139.2137808,Thriller,The Fog,0.608364,2005.0,51586822.9006684,4.2
150736044.103356,Action,Stealth,0.606286,2005.0,85900499.9188816,5.0
16748449.344817402,Comedy,The Wedding Date,0.600522,2005.0,52673915.6188557,6.2
16748449.344817402,Romance,The Wedding Date,0.600522,2005.0,52673915.6188557,6.2
27914082.2413623,Action,BloodRayne,0.592368999999999,2005.0,2685803.66820071,3.8
27914082.2413623,Adventure,BloodRayne,0.592368999999999,2005.0,2685803.66820071,3.8
27914082.2413623,Fantasy,BloodRayne,0.592368999999999,2005.0,2685803.66820071,3.8
27914082.2413623,Horror,BloodRayne,0.592368999999999,2005.0,2685803.66820071,3.8
27914082.2413623,Drama,The World's Fastest Indian,0.5877760000000001,2005.0,0.0,7.1
0.0,Drama,Breakfast on Pluto,0.58623,2005.0,0.0,6.8
0.0,Comedy,Breakfast on Pluto,0.58623,2005.0,0.0,6.8
0.0,Comedy,Casanova,0.5781890000000001,2005.0,42085106.017126,6.2
0.0,Fantasy,The Land Before Time XI: Invasion of the Tinysauruses,0.574244,2005.0,0.0,5.5
0.0,Animation,The Land Before Time XI: Invasion of the Tinysauruses,0.574244,2005.0,0.0,5.5
0.0,Science Fiction,The Land Before Time XI: Invasion of the Tinysauruses,0.574244,2005.0,0.0,5.5
0.0,Family,The Land Before Time XI: Invasion of the Tinysauruses,0.574244,2005.0,0.0,5.5
145153227.655084,Action,Sahara,0.571693,2005.0,133171929.64356,5.6
145153227.655084,Adventure,Sahara,0.571693,2005.0,133171929.64356,5.6
145153227.655084,Comedy,Sahara,0.571693,2005.0,133171929.64356,5.6
145153227.655084,Drama,Sahara,0.571693,2005.0,133171929.64356,5.6
145153227.655084,Mystery,Sahara,0.571693,2005.0,133171929.64356,5.6
11165632.8965449,Action,The Matador,0.564298,2005.0,19313467.662596397,6.0
11165632.8965449,Comedy,The Matador,0.564298,2005.0,19313467.662596397,6.0
11165632.8965449,Crime,The Matador,0.564298,2005.0,19313467.662596397,6.0
11165632.8965449,Drama,The Matador,0.564298,2005.0,19313467.662596397,6.0
11165632.8965449,Thriller,The Matador,0.564298,2005.0,19313467.662596397,6.0
7815943.02758145,Crime,Capote,0.561685,2005.0,54806319.2569315,6.7
7815943.02758145,Drama,Capote,0.561685,2005.0,54806319.2569315,6.7
39079715.1379072,Animation,Valiant,0.558258,2005.0,21748538.111598898,5.3
39079715.1379072,Family,Valiant,0.558258,2005.0,21748538.111598898,5.3
39079715.1379072,Adventure,Valiant,0.558258,2005.0,21748538.111598898,5.3
27914082.2413623,Drama,The Constant Gardener,0.55197,2005.0,92079256.3420515,6.7
27914082.2413623,Mystery,The Constant Gardener,0.55197,2005.0,92079256.3420515,6.7
27914082.2413623,Thriller,The Constant Gardener,0.55197,2005.0,92079256.3420515,6.7
0.0,Drama,Imagine Me & You,0.548181,2005.0,2742090.74019548,6.7
0.0,Comedy,Imagine Me & You,0.548181,2005.0,2742090.74019548,6.7
0.0,Romance,Imagine Me & You,0.548181,2005.0,2742090.74019548,6.7
1060735.12517176,Drama,Hard Candy,0.5481659999999989,2005.0,7840740.78168139,6.8
1060735.12517176,Thriller,Hard Candy,0.5481659999999989,2005.0,7840740.78168139,6.8
44662531.5861797,Horror,House of Wax,0.5431590000000001,2005.0,76781726.2805389,5.3
89325063.1723595,Action,The Great Raid,0.538043,2005.0,11351542.9173989,6.5
89325063.1723595,Adventure,The Great Raid,0.538043,2005.0,11351542.9173989,6.5
89325063.1723595,Drama,The Great Raid,0.538043,2005.0,11351542.9173989,6.5
89325063.1723595,History,The Great Raid,0.538043,2005.0,11351542.9173989,6.5
89325063.1723595,War,The Great Raid,0.538043,2005.0,11351542.9173989,6.5
55828164.482724704,Action,Domino,0.5347810000000001,2005.0,25618988.6326041,6.1
55828164.482724704,Crime,Domino,0.5347810000000001,2005.0,25618988.6326041,6.1
0.0,Fantasy,The Batman vs Dracula,0.527458,2005.0,0.0,6.0
0.0,Animation,The Batman vs Dracula,0.527458,2005.0,0.0,6.0
0.0,Horror,The Batman vs Dracula,0.527458,2005.0,0.0,6.0
0.0,Action,The Batman vs Dracula,0.527458,2005.0,0.0,6.0
0.0,Thriller,The Batman vs Dracula,0.527458,2005.0,0.0,6.0
0.0,Comedy,The Sandlot 2,0.516803,2005.0,0.0,5.1
0.0,Family,The Sandlot 2,0.516803,2005.0,0.0,5.1
27914082.2413623,Comedy,Beauty Shop,0.511084,2005.0,40588582.9393818,5.1
27914082.2413623,Romance,Beauty Shop,0.511084,2005.0,40588582.9393818,5.1
0.0,Action,The Man,0.510683,2005.0,13825690.848412698,5.2
0.0,Comedy,The Man,0.510683,2005.0,13825690.848412698,5.2
0.0,Crime,The Man,0.510683,2005.0,13825690.848412698,5.2
0.0,Comedy,Kinky Boots,0.510534,2005.0,0.0,6.3
0.0,Drama,Kinky Boots,0.510534,2005.0,0.0,6.3
55828164.482724704,Adventure,The Adventures of Sharkboy and Lavagirl,0.5091289999999989,2005.0,77518484.984401,4.3
55828164.482724704,Fantasy,The Adventures of Sharkboy and Lavagirl,0.5091289999999989,2005.0,77518484.984401,4.3
55828164.482724704,Action,The Adventures of Sharkboy and Lavagirl,0.5091289999999989,2005.0,77518484.984401,4.3
55828164.482724704,Family,The Adventures of Sharkboy and Lavagirl,0.5091289999999989,2005.0,77518484.984401,4.3
0.0,Adventure,Tarzan II,0.5062409999999989,2005.0,0.0,5.9
0.0,Animation,Tarzan II,0.5062409999999989,2005.0,0.0,5.9
0.0,Family,Tarzan II,0.5062409999999989,2005.0,0.0,5.9
27914082.2413623,Drama,The Greatest Game Ever Played,0.500883,2005.0,17229885.7543607,7.0
27914082.2413623,Family,The Greatest Game Ever Played,0.500883,2005.0,17229885.7543607,7.0
0.0,Comedy,Little Manhattan,0.49992600000000004,2005.0,1248228.43277055,7.0
0.0,Drama,Edison,0.499629,2005.0,0.0,5.6
0.0,Thriller,Edison,0.499629,2005.0,0.0,5.6
3907971.51379072,Horror,Urban Legends: Bloody Mary,0.49892600000000004,2005.0,0.0,5.0
3907971.51379072,Thriller,Urban Legends: Bloody Mary,0.49892600000000004,2005.0,0.0,5.0
16748449.344817402,Adventure,The Three Burials of Melquiades Estrada,0.484314,2005.0,13439122.1222116,6.7
16748449.344817402,Crime,The Three Burials of Melquiades Estrada,0.484314,2005.0,13439122.1222116,6.7
16748449.344817402,Drama,The Three Burials of Melquiades Estrada,0.484314,2005.0,13439122.1222116,6.7
16748449.344817402,Mystery,The Three Burials of Melquiades Estrada,0.484314,2005.0,13439122.1222116,6.7
16748449.344817402,Western,The Three Burials of Melquiades Estrada,0.484314,2005.0,13439122.1222116,6.7
14515322.765508402,Action,7 Seconds,0.481416,2005.0,0.0,4.3
14515322.765508402,Crime,7 Seconds,0.481416,2005.0,0.0,4.3
14515322.765508402,Thriller,7 Seconds,0.481416,2005.0,0.0,4.3
0.0,Comedy,Santa's Slay,0.479833,2005.0,0.0,4.4
0.0,Fantasy,Santa's Slay,0.479833,2005.0,0.0,4.4
0.0,Horror,Santa's Slay,0.479833,2005.0,0.0,4.4
1116563.28965449,Horror,Cry_Wolf,0.46652899999999997,2005.0,11218863.9348159,5.4
1116563.28965449,Thriller,Cry_Wolf,0.46652899999999997,2005.0,11218863.9348159,5.4
33496898.689634804,Drama,Goal!: The Dream Begins,0.463862,2005.0,30829287.187112395,6.5
11165632.8965449,Drama,White Noise,0.463596,2005.0,101826573.603349,5.5
11165632.8965449,Horror,White Noise,0.463596,2005.0,101826573.603349,5.5
11165632.8965449,Thriller,White Noise,0.463596,2005.0,101826573.603349,5.5
0.0,Documentary,Enron: The Smartest Guys in the Room,0.45746499999999996,2005.0,0.0,6.7
530367.562585884,Drama,Brick,0.45648,2005.0,4376095.13923153,6.8
530367.562585884,Mystery,Brick,0.45648,2005.0,4376095.13923153,6.8
33496898.689634804,Horror,Dominion: Prequel to the Exorcist,0.453059,2005.0,280810.084531656,4.6
33496898.689634804,Thriller,Dominion: Prequel to the Exorcist,0.453059,2005.0,280810.084531656,4.6
33496898.689634804,Drama,Dominion: Prequel to the Exorcist,0.453059,2005.0,280810.084531656,4.6
0.0,Family,Tom and Jerry: The Fast and the Furry,0.452035,2005.0,0.0,7.0
0.0,Animation,Tom and Jerry: The Fast and the Furry,0.452035,2005.0,0.0,7.0
0.0,Comedy,Tom and Jerry: The Fast and the Furry,0.452035,2005.0,0.0,7.0
33496898.689634804,Drama,The New World,0.44962700000000005,2005.0,34095391.128212295,6.1
33496898.689634804,History,The New World,0.44962700000000005,2005.0,34095391.128212295,6.1
33496898.689634804,Romance,The New World,0.44962700000000005,2005.0,34095391.128212295,6.1
15855198.713093802,Drama,Manderlay,0.449064,2005.0,753588.6623270309,6.9
0.0,Family,Love Wrecked,0.44651899999999994,2005.0,0.0,5.0
0.0,Romance,Love Wrecked,0.44651899999999994,2005.0,0.0,5.0
39079715.1379072,Adventure,Sky High,0.444301,2005.0,96437364.76325,5.8
39079715.1379072,Comedy,Sky High,0.444301,2005.0,96437364.76325,5.8
39079715.1379072,Family,Sky High,0.444301,2005.0,96437364.76325,5.8
1004906.96068904,Drama,The Quiet,0.44309399999999893,2005.0,425879.569940017,5.6
1004906.96068904,Thriller,The Quiet,0.44309399999999893,2005.0,425879.569940017,5.6
29030645.531016804,Horror,Red Eye,0.44192700000000007,2005.0,64639862.0017099,6.1
29030645.531016804,Thriller,Red Eye,0.44192700000000007,2005.0,64639862.0017099,6.1
0.0,Horror,FrÃ¡giles,0.439824,2005.0,0.0,5.8
0.0,Thriller,FrÃ¡giles,0.439824,2005.0,0.0,5.8
0.0,Comedy,The Ringer,0.439013,2005.0,45156540.4983646,5.5
0.0,Family,The Muppets' Wizard of Oz,0.437792,2005.0,0.0,4.5
0.0,Adventure,The Muppets' Wizard of Oz,0.437792,2005.0,0.0,4.5
0.0,Comedy,The Muppets' Wizard of Oz,0.437792,2005.0,0.0,4.5
0.0,Music,The Muppets' Wizard of Oz,0.437792,2005.0,0.0,4.5
0.0,Fantasy,The Muppets' Wizard of Oz,0.437792,2005.0,0.0,4.5
0.0,Horror,An American Haunting,0.429125,2005.0,0.0,5.6
0.0,Thriller,An American Haunting,0.429125,2005.0,0.0,5.6
0.0,Family,Aloha Scooby-Doo!,0.42658,2005.0,0.0,5.9
0.0,Animation,Aloha Scooby-Doo!,0.42658,2005.0,0.0,5.9
0.0,Drama,Neverwas,0.426203,2005.0,0.0,6.3
0.0,Fantasy,Neverwas,0.426203,2005.0,0.0,6.3
0.0,Thriller,Neverwas,0.426203,2005.0,0.0,6.3
0.0,Comedy,Romance & Cigarettes,0.425202,2005.0,3288549.09634858,5.8
0.0,Music,Romance & Cigarettes,0.425202,2005.0,3288549.09634858,5.8
0.0,Romance,Romance & Cigarettes,0.425202,2005.0,3288549.09634858,5.8
0.0,Adventure,Beowulf & Grendel,0.423386,2005.0,102808.68145822699,6.0
0.0,Fantasy,Beowulf & Grendel,0.423386,2005.0,102808.68145822699,6.0
0.0,Drama,Beowulf & Grendel,0.423386,2005.0,102808.68145822699,6.0
0.0,Action,Beowulf & Grendel,0.423386,2005.0,102808.68145822699,6.0
7815943.02758145,Comedy,Everything is Illuminated,0.42232,2005.0,3012409.59605754,7.4
7815943.02758145,Drama,Everything is Illuminated,0.42232,2005.0,3012409.59605754,7.4
0.0,Animation,The Madagascar Penguins in a Christmas Caper,0.41703999999999997,2005.0,0.0,6.3
0.0,Comedy,The Madagascar Penguins in a Christmas Caper,0.41703999999999997,2005.0,0.0,6.3
0.0,Family,The Madagascar Penguins in a Christmas Caper,0.41703999999999997,2005.0,0.0,6.3
0.0,Animation,Barbie and the Magic of Pegasus 3-D,0.411236,2005.0,0.0,6.2
0.0,Family,Barbie and the Magic of Pegasus 3-D,0.411236,2005.0,0.0,6.2
0.0,Romance,Barbie and the Magic of Pegasus 3-D,0.411236,2005.0,0.0,6.2
0.0,Family,Barbie Diaries,0.407369,2005.0,0.0,5.8
0.0,Animation,Barbie Diaries,0.407369,2005.0,0.0,5.8
1674844.93448174,Drama,The Ballad of Jack and Rose,0.406323,2005.0,795321.331841158,6.4
50245348.0344522,Comedy,"Yours, Mine & Ours",0.40582199999999996,2005.0,80424660.2828277,5.7
50245348.0344522,Family,"Yours, Mine & Ours",0.40582199999999996,2005.0,80424660.2828277,5.7
50245348.0344522,Romance,"Yours, Mine & Ours",0.40582199999999996,2005.0,80424660.2828277,5.7
0.0,Animation,Pooh's Heffalump Movie,0.401154,2005.0,0.0,6.4
0.0,Family,Pooh's Heffalump Movie,0.401154,2005.0,0.0,6.4
10049069.6068904,Comedy,Trust the Man,0.39470900000000003,2005.0,0.0,4.6
10049069.6068904,Drama,Trust the Man,0.39470900000000003,2005.0,0.0,4.6
10049069.6068904,Romance,Trust the Man,0.39470900000000003,2005.0,0.0,4.6
0.0,Crime,Wild Things: Diamonds in the Rough,0.393751,2005.0,0.0,5.7
0.0,Drama,Wild Things: Diamonds in the Rough,0.393751,2005.0,0.0,5.7
0.0,Mystery,Wild Things: Diamonds in the Rough,0.393751,2005.0,0.0,5.7
0.0,Animation,One Man Band,0.392879,2005.0,0.0,7.1
0.0,Family,One Man Band,0.392879,2005.0,0.0,7.1
50245348.0344522,Comedy,The Producers,0.39084800000000003,2005.0,42494539.726372704,5.9
50245348.0344522,Music,The Producers,0.39084800000000003,2005.0,42494539.726372704,5.9
0.0,Drama,The Mistress of Spices,0.389612,2005.0,0.0,5.1
0.0,Romance,The Mistress of Spices,0.389612,2005.0,0.0,5.1
913815.4943924509,Drama,Romanzo criminale,0.387304,2005.0,5416720.95955662,6.9
0.0,Comedy,The Moguls,0.37881,2005.0,0.0,4.8
8932506.31723595,Drama,Hustle & Flow,0.37806999999999996,2005.0,24789531.7278716,6.2
1116563.28965449,Drama,Transamerica,0.374704,2005.0,14906531.928741299,6.5
0.0,Comedy,Dear Wendy,0.43039399999999994,2005.0,0.0,5.5
0.0,Crime,Dear Wendy,0.43039399999999994,2005.0,0.0,5.5
0.0,Drama,Dear Wendy,0.43039399999999994,2005.0,0.0,5.5
0.0,Romance,Dear Wendy,0.43039399999999994,2005.0,0.0,5.5
0.0,Drama,The Devil's Rejects,0.371866,2005.0,0.0,6.6
0.0,Horror,The Devil's Rejects,0.371866,2005.0,0.0,6.6
0.0,Crime,The Devil's Rejects,0.371866,2005.0,0.0,6.6
2233126.57930898,Drama,The 12 Dogs of Christmas,0.37163,2005.0,0.0,4.7
2233126.57930898,Family,The 12 Dogs of Christmas,0.37163,2005.0,0.0,4.7
22331265.7930898,Action,Alone in the Dark,0.370396,2005.0,11660056.0537102,3.5
22331265.7930898,Fantasy,Alone in the Dark,0.370396,2005.0,11660056.0537102,3.5
22331265.7930898,Horror,Alone in the Dark,0.370396,2005.0,11660056.0537102,3.5
22331265.7930898,Thriller,Alone in the Dark,0.370396,2005.0,11660056.0537102,3.5
22331265.7930898,Thriller,Boogeyman,0.369596,2005.0,75025079.68633051,4.5
22331265.7930898,Horror,Boogeyman,0.369596,2005.0,75025079.68633051,4.5
22331265.7930898,Drama,Boogeyman,0.369596,2005.0,75025079.68633051,4.5
22331265.7930898,Mystery,Boogeyman,0.369596,2005.0,75025079.68633051,4.5
14515322.765508402,Comedy,Les PoupÃ©es Russes,0.367248,2005.0,26493033.2591823,6.7
14515322.765508402,Drama,Les PoupÃ©es Russes,0.367248,2005.0,26493033.2591823,6.7
14515322.765508402,Romance,Les PoupÃ©es Russes,0.367248,2005.0,26493033.2591823,6.7
0.0,Comedy,The Aristocrats,0.261343,2005.0,0.0,5.8
0.0,Documentary,The Aristocrats,0.261343,2005.0,0.0,5.8
13398759.4758539,Fantasy,Tideland,0.36373,2005.0,0.0,6.0
13398759.4758539,Drama,Tideland,0.36373,2005.0,0.0,6.0
13398759.4758539,Thriller,Tideland,0.36373,2005.0,0.0,6.0
13398759.4758539,Science Fiction,Tideland,0.36373,2005.0,0.0,6.0
10049069.6068904,Drama,Havoc,0.358694,2005.0,0.0,5.1
10049069.6068904,Thriller,Havoc,0.358694,2005.0,0.0,5.1
12282196.1861994,Comedy,The Best Man,0.351378,2005.0,0.0,5.8
12282196.1861994,Romance,The Best Man,0.351378,2005.0,0.0,5.8
4466253.15861797,Horror,Hellraiser: Deader,0.347958,2005.0,0.0,4.6
4466253.15861797,Thriller,Hellraiser: Deader,0.347958,2005.0,0.0,4.6
4466253.15861797,Mystery,Hellraiser: Deader,0.347958,2005.0,0.0,4.6
0.0,Comedy,Twitches,0.612001,2005.0,0.0,5.0
0.0,Drama,Twitches,0.612001,2005.0,0.0,5.0
0.0,Family,Twitches,0.612001,2005.0,0.0,5.0
0.0,Fantasy,Twitches,0.612001,2005.0,0.0,5.0
0.0,TV Movie,Twitches,0.612001,2005.0,0.0,5.0
6699379.73792696,Horror,House of the Dead 2,0.344046,2005.0,0.0,3.8
0.0,Action,Shadowboxer,0.340545,2005.0,0.0,5.5
0.0,Crime,Shadowboxer,0.340545,2005.0,0.0,5.5
0.0,Drama,Shadowboxer,0.340545,2005.0,0.0,5.5
0.0,Thriller,Shadowboxer,0.340545,2005.0,0.0,5.5
0.0,Action,The Crow IV: Wicked Prayer,0.340262,2005.0,0.0,3.4
0.0,Horror,The Crow IV: Wicked Prayer,0.340262,2005.0,0.0,3.4
0.0,Thriller,The Crow IV: Wicked Prayer,0.340262,2005.0,0.0,3.4
0.0,Thriller,8MM 2,0.336382,2005.0,0.0,4.6
0.0,Mystery,8MM 2,0.336382,2005.0,0.0,4.6
0.0,Drama,8MM 2,0.336382,2005.0,0.0,4.6
0.0,Drama,Last Days,0.335779,2005.0,2153833.83729417,5.0
5582816.44827246,Horror,Hellraiser: Hellworld,0.333513,2005.0,0.0,4.5
5582816.44827246,Thriller,Hellraiser: Hellworld,0.333513,2005.0,0.0,4.5
33496898.689634804,Action,The Cave,0.332997,2005.0,16757371.802065,5.2
33496898.689634804,Adventure,The Cave,0.332997,2005.0,16757371.802065,5.2
33496898.689634804,Horror,The Cave,0.332997,2005.0,16757371.802065,5.2
33496898.689634804,Thriller,The Cave,0.332997,2005.0,16757371.802065,5.2
44662531.5861797,Comedy,Rent,0.33061799999999997,2005.0,35362251.6525974,6.5
44662531.5861797,Drama,Rent,0.33061799999999997,2005.0,35362251.6525974,6.5
44662531.5861797,Music,Rent,0.33061799999999997,2005.0,35362251.6525974,6.5
44662531.5861797,Romance,Rent,0.33061799999999997,2005.0,35362251.6525974,6.5
0.0,Documentary,Earthlings,0.330279,2005.0,0.0,7.3
0.0,Adventure,Kirikou et les bÃªtes sauvages,0.32793,2005.0,0.0,6.0
0.0,Animation,Kirikou et les bÃªtes sauvages,0.32793,2005.0,0.0,6.0
0.0,Family,Kirikou et les bÃªtes sauvages,0.32793,2005.0,0.0,6.0
0.0,Fantasy,Kirikou et les bÃªtes sauvages,0.32793,2005.0,0.0,6.0
13398759.4758539,Drama,A Little Trip to Heaven,0.32702600000000004,2005.0,0.0,5.1
13398759.4758539,Mystery,A Little Trip to Heaven,0.32702600000000004,2005.0,0.0,5.1
13398759.4758539,Thriller,A Little Trip to Heaven,0.32702600000000004,2005.0,0.0,5.1
0.0,Comedy,All About Anna,0.327022,2005.0,0.0,2.5
0.0,Drama,All About Anna,0.327022,2005.0,0.0,2.5
0.0,Romance,All About Anna,0.327022,2005.0,0.0,2.5
0.0,Documentary,Grizzly Man,0.326691,2005.0,0.0,6.9
1674844.93448174,Comedy,The Squid and the Whale,0.326577,2005.0,12391765.6583765,6.7
1674844.93448174,Drama,The Squid and the Whale,0.326577,2005.0,12391765.6583765,6.7
0.0,Animation,Scooby-Doo! in Where's My Mummy?,0.323527,2005.0,0.0,6.5
0.0,Thriller,Scooby-Doo! in Where's My Mummy?,0.323527,2005.0,0.0,6.5
0.0,Family,Scooby-Doo! in Where's My Mummy?,0.323527,2005.0,0.0,6.5
0.0,Drama,SorstalansÃ¡g,0.207288,2005.0,0.0,6.2
0.0,Foreign,SorstalansÃ¡g,0.207288,2005.0,0.0,6.2
0.0,War,SorstalansÃ¡g,0.207288,2005.0,0.0,6.2
27914082.2413623,Drama,Where the Truth Lies,0.476555,2005.0,0.0,5.8
27914082.2413623,Mystery,Where the Truth Lies,0.476555,2005.0,0.0,5.8
27914082.2413623,Thriller,Where the Truth Lies,0.476555,2005.0,0.0,5.8
2121470.25034353,Thriller,AntikÃ¶rper,0.317918,2005.0,0.0,6.1
2121470.25034353,Crime,AntikÃ¶rper,0.317918,2005.0,0.0,6.1
2121470.25034353,Drama,AntikÃ¶rper,0.317918,2005.0,0.0,6.1
20098139.2137808,Comedy,The Big White,0.31701799999999997,2005.0,0.0,6.2
20098139.2137808,Crime,The Big White,0.31701799999999997,2005.0,0.0,6.2
20098139.2137808,Drama,The Big White,0.31701799999999997,2005.0,0.0,6.2
0.0,Thriller,Paradise Now,0.356717,2005.0,3748386.70561686,6.3
0.0,Crime,Paradise Now,0.356717,2005.0,3748386.70561686,6.3
0.0,Drama,Paradise Now,0.356717,2005.0,3748386.70561686,6.3
0.0,Comedy,The Girl in the CafÃ©,0.30943699999999996,2005.0,0.0,6.1
0.0,Drama,The Girl in the CafÃ©,0.30943699999999996,2005.0,0.0,6.1
0.0,Romance,The Girl in the CafÃ©,0.30943699999999996,2005.0,0.0,6.1
0.0,TV Movie,The Girl in the CafÃ©,0.30943699999999996,2005.0,0.0,6.1
3349689.86896348,Comedy,2001 Maniacs,0.31008,2005.0,0.0,4.3
3349689.86896348,Horror,2001 Maniacs,0.31008,2005.0,0.0,4.3
16748449.344817402,Action,Submerged,0.301564,2005.0,0.0,4.7
16748449.344817402,Thriller,Submerged,0.301564,2005.0,0.0,4.7
0.0,Comedy,School Of Life,0.300101,2005.0,0.0,5.6
0.0,Drama,School Of Life,0.300101,2005.0,0.0,5.6
0.0,Family,School Of Life,0.300101,2005.0,0.0,5.6
0.0,Comedy,Pretty Persuasion,0.297727,2005.0,0.0,5.0
0.0,Drama,Pretty Persuasion,0.297727,2005.0,0.0,5.0
0.0,Drama,ìž‘ì—…ì˜ ì •ì„,0.379443,2005.0,0.0,6.0
0.0,Comedy,ìž‘ì—…ì˜ ì •ì„,0.379443,2005.0,0.0,6.0
0.0,Romance,ìž‘ì—…ì˜ ì •ì„,0.379443,2005.0,0.0,6.0
0.0,Foreign,ìž‘ì—…ì˜ ì •ì„,0.379443,2005.0,0.0,6.0
0.0,Horror,Boo,0.292346,2005.0,0.0,4.3
2233126.57930898,Documentary,Inside Deep Throat,0.290754,2005.0,729809.213947259,6.8
0.0,Comedy,Thumbsucker,0.289486,2005.0,2142904.91581503,6.2
0.0,Drama,Thumbsucker,0.289486,2005.0,2142904.91581503,6.2
0.0,Comedy,Roll Bounce,0.46379,2005.0,0.0,5.8
0.0,Drama,Roll Bounce,0.46379,2005.0,0.0,5.8
0.0,Family,Roll Bounce,0.46379,2005.0,0.0,5.8
8374224.672408701,Action,Man-Thing,0.287286,2005.0,159668.550420592,3.9
8374224.672408701,Horror,Man-Thing,0.287286,2005.0,159668.550420592,3.9
8374224.672408701,Science Fiction,Man-Thing,0.287286,2005.0,159668.550420592,3.9
1729556.53567481,Action,Tau man ji D,0.285062,2005.0,7923133.10338828,6.0
1729556.53567481,Crime,Tau man ji D,0.285062,2005.0,7923133.10338828,6.0
1729556.53567481,Thriller,Tau man ji D,0.285062,2005.0,7923133.10338828,6.0
1729556.53567481,Drama,Tau man ji D,0.285062,2005.0,7923133.10338828,6.0
0.0,Drama,C.R.A.Z.Y.,0.283066,2005.0,0.0,7.4
0.0,Drama,Loverboy,0.281544,2005.0,0.0,4.5
0.0,Romance,Loverboy,0.281544,2005.0,0.0,4.5
0.0,Action,Supercross,0.28107,2005.0,3464193.43431755,4.8
0.0,Adventure,Supercross,0.28107,2005.0,3464193.43431755,4.8
0.0,Drama,Supercross,0.28107,2005.0,3464193.43431755,4.8
0.0,Romance,Supercross,0.28107,2005.0,3464193.43431755,4.8
0.0,Action,Underclassman,0.28021,2005.0,0.0,5.5
0.0,Comedy,Underclassman,0.28021,2005.0,0.0,5.5
